TECH_CMP_INFANTRY_3_4_NAME;81毫米中型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_3_5_NAME;专业后勤训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_4_NAME;清末北方新军 ;;;;;;;;;;X
TECH_APP_INFANTRY_4_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_4_1_NAME;改良冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_4_2_NAME;105毫米步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_4_3_NAME;改良信号指挥系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_4_4_NAME;120毫米重型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_4_5_NAME;协同作战训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_5_NAME;国械参战军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_5_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_5_1_NAME;基本突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_5_2_NAME;150毫米步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_5_3_NAME;改良远程侦察部队 ;;;;;;;;;;X
TECH_CMP_INFANTRY_5_4_NAME;火箭筒 ;;;;;;;;;;X
TECH_CMP_INFANTRY_5_5_NAME;特遣部队训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_6_NAME;北洋中央军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_6_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_6_1_NAME;改良突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_6_2_NAME;120毫米速射步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_6_3_NAME;改良信号侦听及干扰设备 ;;;;;;;;;;X
TECH_CMP_INFANTRY_6_4_NAME;反坦克无坐力炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_6_5_NAME;步坦协同作战训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_7_NAME;派系军阀编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_7_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_7_1_NAME;基本冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_7_2_NAME;50毫米轻型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_7_3_NAME;伞兵靴 ;;;;;;;;;;X
TECH_CMP_INFANTRY_7_4_NAME;伞兵突击车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_7_5_NAME;伞兵运输训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_8_NAME;大军阀陆军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_8_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_8_1_NAME;改良冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_8_2_NAME;81毫米迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_8_3_NAME;基本滑翔机 ;;;;;;;;;;X
TECH_CMP_INFANTRY_8_4_NAME;空降半履带式车辆 ;;;;;;;;;;X
TECH_CMP_INFANTRY_8_5_NAME;伞兵跳伞训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_9_NAME;列强扶持陆军 ;;;;;;;;;;X
TECH_APP_INFANTRY_9_DESC;TECH_APP_INFANTRY_9_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_9_1_NAME;TECH_CMP_INFANTRY_9_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_9_2_NAME;TECH_CMP_INFANTRY_9_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_9_3_NAME;TECH_CMP_INFANTRY_9_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_9_4_NAME;TECH_CMP_INFANTRY_9_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_9_5_NAME;TECH_CMP_INFANTRY_9_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_10_NAME;日式操典编制  ;;;;;;;;;;X
TECH_APP_INFANTRY_10_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_10_1_NAME;改良突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_2_NAME;105毫米山炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_3_NAME;大兵团密集空降 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_4_NAME;中型空降坦克 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_5_NAME;伞兵突击训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_11_NAME;自强军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_11_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_11_1_NAME;制式步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_2_NAME;一战75毫米山炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_3_NAME;山地步兵装备 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_4_NAME;驮畜训练 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_5_NAME;基本登山训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_12_NAME;清末南方新军 ;;;;;;;;;;X
TECH_APP_INFANTRY_12_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_12_1_NAME;基本冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_2_NAME;81毫米中型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_3_NAME;极地防寒服 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_4_NAME;牵引车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_5_NAME;高原训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_13_NAME;日械参战军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_13_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_13_1_NAME;改良冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_2_NAME;75毫米山炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_3_NAME;野外生存训练 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_4_NAME;六轮卡车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_5_NAME;高山生存训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_14_NAME;北洋省防军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_14_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_14_1_NAME;基本突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_2_NAME;105毫米山炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_3_NAME;高山战斗装备 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_4_NAME;先进半履带式车辆 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_5_NAME;山地战术训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_15_NAME;早期革命军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_15_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_15_1_NAME;制式步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_2_NAME;海军炮火支援 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_3_NAME;早期两栖突击车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_4_NAME;早期两栖坦克 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_5_NAME;海军陆战队训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_16_NAME;北伐军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_16_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_16_1_NAME;前线观察员 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_2_NAME;基本涉水装置 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_3_NAME;基本两栖突击车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_4_NAME;基本两栖坦克 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_5_NAME;海军陆战队战术训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_17_NAME;国民革命军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_17_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_17_1_NAME;海空火力联络小队 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_2_NAME;改良涉水装置 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_3_NAME;改良两栖突击车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_4_NAME;改良两栖坦克 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_5_NAME;两栖突击训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_18_NAME;工农红军编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_18_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_18_1_NAME;基本突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_2_NAME;先进涉水装置 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_3_NAME;先进两栖突击车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_4_NAME;先进两栖坦克 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_5_NAME;抢滩登陆训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_19_NAME;旧制骑兵编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_19_DESC;TECH_APP_INFANTRY_19_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_19_1_NAME;TECH_CMP_INFANTRY_19_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_19_2_NAME;TECH_CMP_INFANTRY_19_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_19_3_NAME;TECH_CMP_INFANTRY_19_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_19_4_NAME;TECH_CMP_INFANTRY_19_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_19_5_NAME;TECH_CMP_INFANTRY_19_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_20_NAME;淮军骑兵编制  ;;;;;;;;;;X
TECH_APP_INFANTRY_20_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_20_1_NAME;制式步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_2_NAME;105毫米骑兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_3_NAME;基本远程侦察部队 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_4_NAME;50毫米轻型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_5_NAME;狙击手战术训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_21_NAME;小站新军骑兵编制  ;;;;;;;;;;X
TECH_APP_INFANTRY_21_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_21_1_NAME;基本机枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_2_NAME;120毫米骑兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_3_NAME;基本信号侦听及干扰装备 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_4_NAME;81毫米中型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_5_NAME;步兵战术训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_22_NAME;参战军骑兵编制  ;;;;;;;;;;X
TECH_APP_INFANTRY_22_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_22_1_NAME;基本机枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_2_NAME;105毫米野战炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_3_NAME;轻型卡车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_4_NAME;120毫米重型迫击炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_5_NAME;战术机动训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_23_NAME;北洋军骑兵编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_23_DESC;TECH_APP_INFANTRY_23_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_23_1_NAME;TECH_CMP_INFANTRY_23_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_23_2_NAME;TECH_CMP_INFANTRY_23_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_23_3_NAME;TECH_CMP_INFANTRY_23_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_23_4_NAME;TECH_CMP_INFANTRY_23_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_23_5_NAME;TECH_CMP_INFANTRY_23_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_24_NAME;革命军骑兵编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_24_DESC;TECH_APP_INFANTRY_24_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_24_1_NAME;TECH_CMP_INFANTRY_24_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_24_2_NAME;TECH_CMP_INFANTRY_24_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_24_3_NAME;TECH_CMP_INFANTRY_24_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_24_4_NAME;TECH_CMP_INFANTRY_24_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_24_5_NAME;TECH_CMP_INFANTRY_24_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_25_NAME;早期骑兵编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_25_DESC;TECH_APP_INFANTRY_25_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_25_1_NAME;TECH_CMP_INFANTRY_25_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_25_2_NAME;TECH_CMP_INFANTRY_25_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_25_3_NAME;TECH_CMP_INFANTRY_25_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_25_4_NAME;TECH_CMP_INFANTRY_25_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_25_5_NAME;TECH_CMP_INFANTRY_25_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_26_NAME;旧式加强团编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_26_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_26_1_NAME;改良冲锋枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_26_2_NAME;105毫米步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_26_3_NAME;基本半履带式装甲输送车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_26_4_NAME;火箭筒 ;;;;;;;;;;X
TECH_CMP_INFANTRY_26_5_NAME;特遣部队训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_27_NAME;轻机枪配属加强团编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_27_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_27_1_NAME;基本突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_27_2_NAME;150毫米步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_27_3_NAME;改良半履带式装甲输送车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_27_4_NAME;反坦克无坐力炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_27_5_NAME;机动反应训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_28_NAME;重机枪配属加强团编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_28_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_28_1_NAME;改良突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_28_2_NAME;120毫米速射步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_28_3_NAME;先进半履带式装甲输送车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_28_4_NAME;车载反坦克炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_28_5_NAME;行军梯队突击训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_29_NAME;火炮配属加强团编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_29_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_29_1_NAME;改良突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_29_2_NAME;120毫米速射步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_29_3_NAME;装甲运兵车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_29_4_NAME;车载反坦克火箭筒 ;;;;;;;;;;X
TECH_CMP_INFANTRY_29_5_NAME;快速反应空中支援训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_30_NAME;装甲车配属加强团编制 ;;;;;;;;;;X
TECH_APP_INFANTRY_30_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_30_1_NAME;改良突击步枪 ;;;;;;;;;;X
TECH_CMP_INFANTRY_30_2_NAME;120毫米速射步兵炮 ;;;;;;;;;;X
TECH_CMP_INFANTRY_30_3_NAME;装甲运兵车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_30_4_NAME;先进重型装甲车 ;;;;;;;;;;X
TECH_CMP_INFANTRY_30_5_NAME;火力侦察训练 ;;;;;;;;;;X
TECH_APP_INFANTRY_31_NAME;后方补给输送 ;;;;;;;;;;X
TECH_APP_INFANTRY_31_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_31_1_NAME;固定补给系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_31_2_NAME;配给申请排序制度 ;;;;;;;;;;X
TECH_CMP_INFANTRY_31_3_NAME;陆上护送系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_31_4_NAME;小型野战储备仓库 ;;;;;;;;;;X
TECH_CMP_INFANTRY_31_5_NAME;战略补给 ;;;;;;;;;;X
TECH_APP_INFANTRY_32_NAME;简易后勤配给 ;;;;;;;;;;X
TECH_APP_INFANTRY_32_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_32_1_NAME;动态优先补给系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_32_2_NAME;平均消耗统计 ;;;;;;;;;;X
TECH_CMP_INFANTRY_32_3_NAME;灵活堆卸系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_32_4_NAME;中型野战储备仓库 ;;;;;;;;;;X
TECH_CMP_INFANTRY_32_5_NAME;作战补给 ;;;;;;;;;;X
TECH_APP_INFANTRY_33_NAME;前线补给站 ;;;;;;;;;;X
TECH_APP_INFANTRY_33_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_33_1_NAME;低梯次编队补给系统 ;;;;;;;;;;X
TECH_CMP_INFANTRY_33_2_NAME;动态补给报表 ;;;;;;;;;;X
TECH_CMP_INFANTRY_33_3_NAME;循环运输体系 ;;;;;;;;;;X
TECH_CMP_INFANTRY_33_4_NAME;大型野战储备仓库 ;;;;;;;;;;X
TECH_CMP_INFANTRY_33_5_NAME;战术补给 ;;;;;;;;;;X
TECH_APP_INFANTRY_34_NAME;战地缴获、掠夺 ;;;;;;;;;;X
TECH_APP_INFANTRY_34_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_34_1_NAME;战时动员法 ;;;;;;;;;;X
TECH_CMP_INFANTRY_34_2_NAME;士兵保障法 ;;;;;;;;;;X
TECH_CMP_INFANTRY_34_3_NAME;下级军官灵活指挥 ;;;;;;;;;;X
TECH_CMP_INFANTRY_34_4_NAME;松散军法 ;;;;;;;;;;X
TECH_CMP_INFANTRY_34_5_NAME;鼓励个人行为 ;;;;;;;;;;X
TECH_APP_INFANTRY_35_NAME;战地给养征召 ;;;;;;;;;;X
TECH_APP_INFANTRY_35_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_35_1_NAME;前线快速维修 ;;;;;;;;;;X
TECH_CMP_INFANTRY_35_2_NAME;缴获武器配备 ;;;;;;;;;;X
TECH_CMP_INFANTRY_35_3_NAME;物资统一管理 ;;;;;;;;;;X
TECH_CMP_INFANTRY_35_4_NAME;士兵自带补给 ;;;;;;;;;;X
TECH_CMP_INFANTRY_35_5_NAME;缴获奖惩制度 ;;;;;;;;;;X
TECH_APP_INFANTRY_36_NAME;掠夺式补给体系 ;;;;;;;;;;X
TECH_APP_INFANTRY_36_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_36_1_NAME;灵活的工具 ;;;;;;;;;;X
TECH_CMP_INFANTRY_36_2_NAME;检修能力任务化 ;;;;;;;;;;X
TECH_CMP_INFANTRY_36_3_NAME;先进车辆维修 ;;;;;;;;;;X
TECH_CMP_INFANTRY_36_4_NAME;先进枪炮维修 ;;;;;;;;;;X
TECH_CMP_INFANTRY_36_5_NAME;动态损耗分级 ;;;;;;;;;;X
TECH_APP_INFANTRY_38_NAME;轮式步兵载具 ;;;;;;;;;;X
TECH_APP_INFANTRY_38_DESC;TECH_APP_INFANTRY_38_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_38_1_NAME;TECH_CMP_INFANTRY_38_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_38_2_NAME;TECH_CMP_INFANTRY_38_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_38_3_NAME;TECH_CMP_INFANTRY_38_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_38_4_NAME;TECH_CMP_INFANTRY_38_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_38_5_NAME;TECH_CMP_INFANTRY_38_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_40_NAME;1900型精锐团 ;;;;;;;;;;X
TECH_APP_INFANTRY_40_DESC;TECH_APP_INFANTRY_40_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_40_1_NAME;TECH_CMP_INFANTRY_40_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_40_2_NAME;TECH_CMP_INFANTRY_40_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_40_3_NAME;TECH_CMP_INFANTRY_40_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_40_4_NAME;TECH_CMP_INFANTRY_40_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_40_5_NAME;TECH_CMP_INFANTRY_40_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_41_NAME;战区补给中心 ;;;;;;;;;;X
TECH_APP_INFANTRY_41_DESC;TECH_APP_INFANTRY_41_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_41_1_NAME;TECH_CMP_INFANTRY_41_1_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_41_2_NAME;TECH_CMP_INFANTRY_41_2_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_41_3_NAME;TECH_CMP_INFANTRY_41_3_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_41_4_NAME;TECH_CMP_INFANTRY_41_4_NAME;;;;;;;;;;X
TECH_CMP_INFANTRY_41_5_NAME;TECH_CMP_INFANTRY_41_5_NAME;;;;;;;;;;X
TECH_APP_INFANTRY_42_NAME;早期给养征召体系  ;;;;;;;;;;X
TECH_APP_INFANTRY_42_DESC;TECH_APP_INFANTRY_42_DESC;;;;;;;;;;X
